"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b1","b3","b4","b5","b6.1"
"8867",33498,"15",5,2,31,1,1,1,4,2,1,5,8,8,4578.4,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8868",33498,"15",5,2,57,1,1,1,4,2,1,4,5,8,4578.4,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8869",33498,"15",5,1,32,1,1,1,4,1,1,5,8,8,4578.4,6000,1,2,3190,518,6000,4000,6,1,2,2,1
"8870",33498,"15",5,1,60,1,1,1,4,2,1,4,5,8,4578.4,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8871",33504,"15",4,1,19,2,1,1,4,NA,1,6,12,21,5581.75,6000,1,2,3190,518,6000,4000,2,NA,NA,NA,NA
"8872",33504,"15",4,1,43,1,1,1,4,2,1,4,5,21,5581.75,6000,1,2,3190,518,6000,4000,1,1,2,2,2
"8873",33504,"15",4,2,42,1,1,1,4,2,1,6,11,21,5581.75,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8874",33510,"15",4,2,37,1,1,1,4,2,1,4,5,20,5751,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8875",33510,"15",4,1,38,1,1,1,4,2,1,5,8,20,5751,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8876",33516,"15",3,1,41,1,1,1,4,2,1,5,8,10,10698.6666666667,6000,1,2,3190,518,6000,4000,1,1,1,2,2
"8877",33516,"15",3,2,43,1,1,1,4,2,1,4,5,10,10698.6666666667,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8878",33516,"15",3,1,18,2,1,1,2,NA,1,6,12,10,10698.6666666667,6000,1,2,3190,518,6000,4000,2,NA,NA,NA,NA
"8879",33522,"15",6,2,17,2,1,1,2,NA,1,6,10,22,2357.66666666667,6000,1,2,3190,518,6000,4000,2,NA,NA,NA,NA
"8880",33522,"15",6,2,42,1,1,1,4,2,1,5,8,22,2357.66666666667,6000,1,2,3190,518,6000,4000,1,1,2,2,2
"8881",33522,"15",6,1,43,1,1,1,4,2,1,5,8,22,2357.66666666667,6000,1,2,3190,518,6000,4000,1,1,2,2,2
"8882",33540,"15",4,2,45,1,1,1,4,2,1,5,8,7,3895.25,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8883",33540,"15",4,1,40,1,1,1,4,1,1,5,8,7,3895.25,6000,1,2,3190,518,6000,4000,1,1,2,2,1
"8884",33540,"15",4,2,16,2,1,1,4,NA,1,6,9,7,3895.25,6000,1,2,3190,518,6000,4000,2,NA,NA,NA,NA
"8885",33546,"15",4,2,32,1,1,1,4,2,1,5,8,9,7236.75,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8886",33546,"15",4,1,32,1,1,1,4,2,1,5,8,9,7236.75,6000,1,2,3190,518,6000,4000,1,1,1,2,2
"8887",33552,"15",4,1,42,1,1,1,4,1,2,5,8,6,4377.25,6000,1,2,3190,518,6000,4000,6,1,2,2,1
"8888",33552,"15",4,2,42,1,1,1,4,2,2,4,5,6,4377.25,6000,1,2,3190,518,6000,4000,6,1,2,2,2
"8889",33558,"15",3,2,17,2,1,1,2,NA,1,5,8,9,4502,NA,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA
"8890",33558,"15",3,1,51,1,1,1,4,NA,1,4,5,9,4502,NA,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA
"8891",33558,"15",3,2,42,1,1,1,4,NA,1,4,1,9,4502,NA,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA
"8892",33564,"15",2,2,53,1,1,1,4,NA,1,4,3,17,10450,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA
"8893",33564,"15",2,1,51,1,1,1,1,NA,1,6,9,17,10450,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
"8894",33570,"15",4,1,40,1,1,1,1,NA,1,6,11,12,5296,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
"8895",33570,"15",4,2,44,1,1,1,4,NA,1,5,8,12,5296,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA
"8896",33570,"15",4,1,19,2,1,1,2,NA,2,9,11,12,5296,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"8897",33576,"15",4,2,35,1,1,1,2,2,1,5,8,17,5537.25,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2
"8898",33576,"15",4,1,33,1,1,1,1,2,1,5,8,17,5537.25,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2
"8899",33582,"15",4,2,19,2,0,1,2,1,1,5,7,18,4095,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1
"8900",33582,"15",4,1,42,1,1,1,4,1,1,4,5,18,4095,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1
"8901",33582,"15",4,2,40,1,1,1,4,NA,1,4,4,18,4095,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA
"8902",33588,"15",3,1,21,2,0,1,2,NA,2,10,14,18,4390.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8903",33588,"15",3,1,57,1,0,1,4,2,2,5,6,18,4390.66666666667,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2
"8904",33594,"15",3,1,30,2,1,1,4,2,1,5,9,17,10496.6666666667,NA,NA,NA,NA,NA,NA,NA,9,1,1,2,2
"8905",33594,"15",3,1,57,1,1,1,4,2,1,4,4,17,10496.6666666667,NA,NA,NA,NA,NA,NA,NA,9,1,2,2,2
"8906",33594,"15",3,2,58,1,1,1,4,2,1,5,6,17,10496.6666666667,NA,NA,NA,NA,NA,NA,NA,6,1,2,2,2
"8907",33600,"15",4,1,53,1,1,1,4,2,1,5,7,19,5235.5,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2
"8908",33600,"15",4,1,21,2,1,1,4,1,1,6,9,19,5235.5,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1
"8909",33600,"15",4,2,47,1,1,1,4,2,1,5,7,19,5235.5,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,2
"8910",33600,"15",4,2,22,2,1,1,4,1,1,6,9,19,5235.5,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1
"8911",33606,"15",3,2,54,1,1,1,4,2,1,4,4,20,5291.66666666667,NA,NA,NA,NA,NA,NA,NA,6,1,2,2,2
"8912",33606,"15",3,1,30,2,1,1,4,2,1,12,16,20,5291.66666666667,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2
"8913",33612,"15",3,2,19,2,1,1,2,NA,1,9,13,18,8938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8914",33612,"15",3,1,47,1,1,1,4,2,1,5,8,18,8938,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2
"8915",33612,"15",3,2,46,1,1,1,4,2,1,4,5,18,8938,NA,NA,NA,NA,NA,NA,NA,4,1,NA,2,2
"8916",33618,"15",4,1,50,1,1,1,4,2,3,5,NA,25,9264.75,7000,2,1,15000,2930,7000,5000,9,1,2,2,2
"8917",33618,"15",4,2,47,1,1,1,4,2,3,4,NA,25,9264.75,7000,2,1,15000,2930,7000,5000,6,1,2,2,2
"8918",33618,"15",4,1,23,2,1,1,4,1,1,9,NA,25,9264.75,7000,2,1,15000,2930,7000,5000,6,2,2,2,1
"8919",33618,"15",4,2,22,2,1,1,2,1,1,9,NA,25,9264.75,7000,2,1,15000,2930,7000,5000,6,2,2,2,1
"8920",33642,"15",3,1,43,1,1,1,4,2,1,5,8,28.6000003814697,5009,3600,2,2,13430,418,3600,2300,6,1,2,2,2
"8921",33642,"15",3,2,41,1,1,1,4,2,1,5,8,28.6000003814697,5009,3600,2,2,13430,418,3600,2300,6,1,2,2,2
"8922",33642,"15",3,1,18,2,1,1,4,NA,1,6,12,28.6000003814697,5009,3600,2,2,13430,418,3600,2300,2,NA,NA,NA,NA
"8923",42006,"64",4,2,27,1,0,1,4,2,1,4,6,10,5147.25,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8924",42006,"64",4,1,30,1,0,1,4,1,1,4,4,10,5147.25,2920,3,1,5500,307,2920,2300,8,1,2,2,1
"8925",42012,"64",7,2,40,1,0,1,4,2,2,1,NA,30,1332.14285714286,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8926",42012,"64",7,1,21,2,0,1,4,1,1,5,NA,30,1332.14285714286,2920,3,1,5500,307,2920,2300,8,1,2,2,1
"8927",42012,"64",7,1,17,2,0,1,4,NA,1,5,8,30,1332.14285714286,2920,3,1,5500,307,2920,2300,2,NA,NA,NA,NA
"8928",42012,"64",7,2,18,2,0,1,4,1,1,5,NA,30,1332.14285714286,2920,3,1,5500,307,2920,2300,8,1,2,2,1
"8929",42012,"64",7,1,41,1,0,1,4,1,2,5,NA,30,1332.14285714286,2920,3,1,5500,307,2920,2300,8,2,2,2,1
"8930",42018,"64",5,1,31,1,0,1,4,1,1,4,6,25,2370,2920,3,1,5500,307,2920,2300,1,1,2,2,1
"8931",42018,"64",5,2,21,1,0,1,4,2,1,4,6,25,2370,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8932",42024,"64",6,1,36,1,0,1,4,1,1,4,NA,15,375.166666666667,2920,3,1,5500,307,2920,2300,1,1,2,2,1
"8933",42024,"64",6,2,32,1,0,1,4,2,1,4,NA,15,375.166666666667,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8934",42030,"64",3,1,23,2,0,1,4,1,1,5,9,45,4059,2920,3,1,5500,307,2920,2300,8,1,2,2,1
"8935",42030,"64",3,2,49,1,0,1,4,2,1,1,NA,45,4059,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8936",42030,"64",3,1,53,1,0,1,4,2,1,1,NA,45,4059,2920,3,1,5500,307,2920,2300,1,1,2,2,2
"8937",42036,"64",6,1,30,1,0,1,4,1,1,5,9,12,2652.5,2920,3,1,5500,307,2920,2300,1,1,2,2,1
"8938",42036,"64",6,2,28,1,0,1,4,2,1,4,4,12,2652.5,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8939",42042,"64",4,1,25,1,0,1,2,1,1,6,12,35,7064.75,2920,3,1,5500,307,2920,2300,1,1,2,2,1
"8940",42042,"64",4,2,20,1,0,1,4,2,1,4,6,35,7064.75,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8941",42048,"64",6,1,47,1,0,1,4,1,1,1,NA,NA,1718.5,2920,3,1,5500,307,2920,2300,1,1,2,2,1
"8942",42048,"64",6,2,47,1,0,1,4,2,1,1,NA,NA,1718.5,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8943",42048,"64",6,1,24,2,0,1,4,NA,1,8,14,NA,1718.5,2920,3,1,5500,307,2920,2300,2,NA,NA,NA,NA
"8944",42048,"64",6,2,21,1,0,1,4,2,1,4,NA,NA,1718.5,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8945",42048,"64",6,1,26,1,0,1,4,1,1,4,NA,NA,1718.5,2920,3,1,5500,307,2920,2300,1,1,2,2,1
"8946",42054,"64",5,1,20,2,0,1,4,1,1,5,NA,50,2439.8,2920,3,1,5500,307,2920,2300,8,2,2,2,1
"8947",42054,"64",5,2,41,1,0,1,4,2,2,1,NA,50,2439.8,2920,3,1,5500,307,2920,2300,6,1,2,2,2
"8948",42054,"64",5,1,18,2,0,1,4,1,1,5,NA,50,2439.8,2920,3,1,5500,307,2920,2300,8,2,2,2,1
"8949",42054,"64",5,1,41,1,0,1,4,2,2,1,NA,50,2439.8,2920,3,1,5500,307,2920,2300,1,1,2,2,2
"8950",42054,"64",5,2,16,NA,0,1,4,NA,1,8,11,50,2439.8,2920,3,1,5500,307,2920,2300,2,NA,NA,NA,NA
"8951",42060,"64",3,1,17,NA,0,1,4,1,1,5,7,12,12843.3333333333,2920,3,1,5500,307,2920,2300,8,2,2,2,1
"8952",42066,"64",6,1,20,2,0,1,4,NA,2,6,10,10,4953.66666666667,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8953",42066,"64",6,1,45,1,0,1,4,1,2,4,2,10,4953.66666666667,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8954",42066,"64",6,1,22,2,0,1,2,NA,2,9,15,10,4953.66666666667,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8955",42066,"64",6,2,43,1,0,1,4,2,2,4,3,10,4953.66666666667,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8956",42066,"64",6,1,17,2,0,1,4,NA,2,6,12,10,4953.66666666667,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8957",42072,"64",7,2,41,1,0,1,4,2,2,2,1,4,1376.71428571429,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8958",42072,"64",7,1,42,1,0,1,4,1,2,5,9,4,1376.71428571429,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8959",42072,"64",7,2,19,2,0,1,4,NA,2,6,12,4,1376.71428571429,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8960",42072,"64",7,2,16,2,0,1,4,NA,2,5,9,4,1376.71428571429,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8961",42078,"64",6,2,17,NA,0,1,2,NA,2,6,10,5,2819.33333333333,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8962",42078,"64",6,1,19,2,0,1,4,NA,2,6,11,5,2819.33333333333,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8963",42078,"64",6,2,37,1,0,1,4,2,2,4,2,5,2819.33333333333,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8964",42078,"64",6,1,38,1,0,1,4,1,2,5,7,5,2819.33333333333,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8965",42084,"64",4,1,34,1,0,1,4,1,1,5,8,4,3974.25,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8966",42084,"64",4,2,32,1,0,1,4,2,1,4,4,4,3974.25,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8967",42090,"64",4,1,23,1,0,1,4,1,2,5,9,13,7074.5,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8968",42090,"64",4,2,46,4,0,1,4,2,2,4,0,13,7074.5,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8969",42090,"64",4,2,20,1,0,1,4,2,2,8,12,13,7074.5,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8970",42096,"64",4,2,33,1,0,1,4,2,1,4,4,4,2233.25,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8971",42096,"64",4,1,37,1,0,1,4,1,1,6,10,4,2233.25,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8972",42102,"64",4,2,28,1,0,1,2,2,1,8,14,4,3045.75,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8973",42102,"64",4,1,31,1,0,1,2,1,1,9,15,4,3045.75,3400,1,1,18200,1138,3400,2180,1,1,1,2,1
"8974",42114,"64",5,2,20,1,0,1,4,2,2,5,7,9,3864.4,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8975",42114,"64",5,2,45,1,0,1,4,2,2,4,5,9,3864.4,3400,1,1,18200,1138,3400,2180,1,1,2,2,2
"8976",42114,"64",5,1,23,2,0,1,4,1,2,5,8,9,3864.4,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8977",42114,"64",5,1,49,1,0,1,4,2,2,5,7,9,3864.4,3400,1,1,18200,1138,3400,2180,1,1,1,2,2
"8978",42114,"64",5,1,28,1,0,1,4,1,2,5,6,9,3864.4,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8979",42120,"64",6,2,38,1,0,1,4,1,2,4,2,7,4373.16666666667,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8980",42120,"64",6,2,18,2,0,1,4,NA,2,5,10,7,4373.16666666667,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8981",42120,"64",6,2,16,NA,0,1,4,NA,2,5,9,7,4373.16666666667,3400,1,1,18200,1138,3400,2180,2,NA,NA,NA,NA
"8982",42120,"64",6,1,19,2,0,1,4,NA,2,4,1,7,4373.16666666667,3400,1,1,18200,1138,3400,2180,9,NA,NA,NA,NA
"8983",42120,"64",6,1,39,1,0,1,4,1,2,5,7,7,4373.16666666667,3400,1,1,18200,1138,3400,2180,1,1,2,2,1
"8984",42126,"64",4,2,51,1,0,1,4,2,2,1,NA,15,2902.5,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"8985",42126,"64",4,1,53,1,0,1,4,2,1,5,7,15,2902.5,4857,3,1,4700,172,4857,2800,1,1,2,2,2
"8986",42132,"64",5,1,24,1,0,1,4,1,1,5,8,5,7796.8,4857,3,1,4700,172,4857,2800,1,2,2,2,1
"8987",42132,"64",5,2,47,1,0,1,4,2,1,4,2,5,7796.8,4857,3,1,4700,172,4857,2800,1,1,2,2,2
"8988",42132,"64",5,1,49,1,0,1,1,2,1,5,6,5,7796.8,4857,3,1,4700,172,4857,2800,1,2,2,1,2
"8989",42132,"64",5,2,24,1,0,1,4,2,1,5,8,5,7796.8,4857,3,1,4700,172,4857,2800,1,2,2,2,2
"8990",42138,"64",3,1,23,2,0,4,1,NA,1,11,15,NA,6088.33333333333,4857,3,1,4700,172,4857,2800,2,NA,NA,NA,NA
"8991",42138,"64",3,2,46,1,0,1,4,2,1,5,6,NA,6088.33333333333,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"8992",42138,"64",3,1,50,1,0,1,4,1,1,5,7,NA,6088.33333333333,4857,3,1,4700,172,4857,2800,8,1,2,2,1
"8993",42144,"64",7,1,23,1,0,1,4,1,1,5,7,39,2789.85714285714,4857,3,1,4700,172,4857,2800,8,2,2,2,1
"8994",42144,"64",7,2,20,1,0,1,4,2,1,5,7,39,2789.85714285714,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"8995",42144,"64",7,1,49,1,0,1,4,2,1,4,4,39,2789.85714285714,4857,3,1,4700,172,4857,2800,1,1,2,2,2
"8996",42144,"64",7,1,19,2,0,1,4,1,1,5,NA,39,2789.85714285714,4857,3,1,4700,172,4857,2800,8,2,2,2,1
"8997",42144,"64",7,2,41,1,0,1,4,2,1,4,2,39,2789.85714285714,4857,3,1,4700,172,4857,2800,1,1,2,2,2
"8998",42144,"64",7,1,21,2,0,1,4,NA,1,8,13,39,2789.85714285714,4857,3,1,4700,172,4857,2800,2,NA,NA,2,NA
"8999",42156,"64",5,2,24,1,0,4,4,1,1,11,16,50,6057.8,4857,3,1,4700,172,4857,2800,1,2,2,2,1
"9000",42156,"64",5,1,33,1,0,4,1,1,1,10,15,50,6057.8,4857,3,1,4700,172,4857,2800,1,2,2,2,1
"9001",42156,"64",5,2,59,1,0,1,4,2,2,4,2,50,6057.8,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"9002",42162,"64",5,1,47,1,0,1,4,1,1,5,9,14,6750.6,4857,3,1,4700,172,4857,2800,1,1,2,2,1
"9003",42162,"64",5,2,44,1,0,1,4,2,2,4,2,14,6750.6,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"9004",42162,"64",5,2,19,1,0,1,4,2,1,5,7,14,6750.6,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"9005",42162,"64",5,1,20,1,0,1,4,1,1,5,9,14,6750.6,4857,3,1,4700,172,4857,2800,8,1,2,2,1
"9006",42168,"64",6,2,58,1,0,1,4,2,1,4,1,55,6095.83333333333,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"9007",42168,"64",6,1,59,1,0,1,4,2,1,4,6,55,6095.83333333333,4857,3,1,4700,172,4857,2800,1,1,2,2,2
"9008",42168,"64",6,2,31,1,0,1,4,1,1,4,1,55,6095.83333333333,4857,3,1,4700,172,4857,2800,6,1,2,2,1
"9009",42168,"64",6,1,37,1,0,1,4,1,1,5,7,55,6095.83333333333,4857,3,1,4700,172,4857,2800,1,1,2,2,1
"9010",42174,"64",9,2,25,1,0,1,4,2,1,9,14,15,3818.88888888889,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"9011",42174,"64",9,1,27,1,0,1,4,1,1,8,15,15,3818.88888888889,4857,3,1,4700,172,4857,2800,8,2,2,2,1
"9012",42174,"64",9,2,18,1,0,1,4,2,1,4,6,15,3818.88888888889,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"9013",42174,"64",9,1,29,1,0,1,4,1,1,9,14,15,3818.88888888889,4857,3,1,4700,172,4857,2800,8,2,2,2,1
"9014",42174,"64",9,2,49,1,0,1,4,2,1,4,1,15,3818.88888888889,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"9015",42174,"64",9,1,55,1,0,1,1,2,1,8,11,15,3818.88888888889,4857,3,1,4700,172,4857,2800,1,2,1,2,2
"9016",42174,"64",9,2,21,2,0,1,2,NA,1,11,16,15,3818.88888888889,4857,3,1,4700,172,4857,2800,2,NA,NA,NA,NA
"9017",42180,"64",6,1,16,NA,0,1,4,1,1,5,7,10,5869.5,4857,3,1,4700,172,4857,2800,8,1,2,2,1
"9018",42180,"64",6,1,18,2,0,1,4,1,1,5,9,10,5869.5,4857,3,1,4700,172,4857,2800,8,2,2,2,1
"9019",42180,"64",6,1,47,1,0,1,1,1,1,5,9,10,5869.5,4857,3,1,4700,172,4857,2800,6,1,2,2,1
"9020",42180,"64",6,2,44,1,0,1,4,2,1,1,NA,10,5869.5,4857,3,1,4700,172,4857,2800,6,1,2,2,2
"9021",42180,"64",6,1,23,2,0,1,4,1,1,5,9,10,5869.5,4857,3,1,4700,172,4857,2800,8,1,2,2,1
"9022",42180,"64",6,1,20,2,0,1,4,1,1,5,7,10,5869.5,4857,3,1,4700,172,4857,2800,8,2,2,2,1
"9023",43380,"64",5,2,44,1,1,1,4,2,3,4,6,14,8735.4,6500,1,2,8600,960,6500,3800,6,1,2,2,2
"9024",43380,"64",5,1,18,2,1,1,4,2,2,6,12,14,8735.4,6500,1,2,8600,960,6500,3800,2,2,2,2,2
"9025",43380,"64",5,1,45,1,1,1,1,2,3,5,9,14,8735.4,6500,1,2,8600,960,6500,3800,6,1,2,2,2
"9026",43380,"64",5,2,22,2,1,1,4,2,2,6,12,14,8735.4,6500,1,2,8600,960,6500,3800,1,2,1,2,2
"9027",43380,"64",5,2,21,2,1,1,4,2,2,6,12,14,8735.4,6500,1,2,8600,960,6500,3800,1,2,1,2,2
"9028",43386,"64",2,2,56,1,1,1,4,2,4,1,NA,20,19407.5,6500,1,2,8600,960,6500,3800,6,1,2,2,2
"9029",43386,"64",2,1,58,1,1,1,4,2,4,2,NA,20,19407.5,6500,1,2,8600,960,6500,3800,6,1,1,2,2
"9030",43392,"64",3,2,52,1,1,1,4,2,2,4,5,9,22318,6500,1,2,8600,960,6500,3800,6,1,2,2,2
