"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","v1501.1","v1511","b6.1","b6_1","b13_1","b14","b15","e31","v1409","t122","v1601","v1602","v1611","v1621","v1631","v1641","v1511.1","v1501.2"
"17754",47412,"45",4,1,32,1,0,1,4,1,2,5,9,2,3856.25,2100,2,1,719,2100,1300,1,3,2006,1,2006,44,20,525,2,NA,1,2,2,2,1300,2100
"17755",47416,"45",4,1,31,3,0,1,4,1,2,5,9,2,3413,2100,2,1,719,2100,1300,1,1,2011,2,2007,44,20,525,2,NA,1,2,2,2,1300,2100
"17756",47416,"45",4,2,60,4,0,1,4,2,4,4,4,2,3413,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17757",47420,"45",6,1,21,2,0,1,4,1,2,5,9,2,3651.83333333333,2100,2,1,719,2100,1300,1,5,2010,1,2010,44,20,525,2,NA,1,2,2,2,1300,2100
"17758",47420,"45",6,2,45,1,0,1,4,2,2,5,8,2,3651.83333333333,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17759",47420,"45",6,1,45,1,0,1,4,1,2,5,8,2,3651.83333333333,2100,2,1,719,2100,1300,1,1,1996,3,1998,44,20,525,2,NA,1,2,2,2,1300,2100
"17760",47420,"45",6,2,16,2,0,1,4,NA,2,5,9,2,3651.83333333333,2100,2,1,719,2100,1300,NA,NA,NA,NA,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17761",47424,"45",4,1,39,1,0,1,4,2,1,6,12,2,7679.5,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17762",47424,"45",4,2,33,1,0,1,4,2,2,5,9,2,7679.5,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17763",47428,"45",5,2,31,1,0,4,4,2,1,11,16,3,6150.4,2100,2,1,719,2100,1300,2,NA,NA,4,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17764",47428,"45",5,2,57,1,0,1,4,2,3,5,8,3,6150.4,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17765",47428,"45",5,1,33,1,0,1,4,2,3,5,9,3,6150.4,2100,2,1,719,2100,1300,2,NA,NA,1,2003,NA,20,525,2,NA,1,2,2,2,1300,2100
"17766",47428,"45",5,1,60,1,0,1,1,2,3,5,8,3,6150.4,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17767",47428,"45",5,1,27,2,0,1,4,1,1,11,16,3,6150.4,2100,2,1,719,2100,1300,1,6,2008,1,2008,45,20,525,2,NA,1,2,2,2,1300,2100
"17768",47432,"45",5,1,59,1,0,1,4,2,2,5,8,3,3209,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17769",47432,"45",5,2,36,1,0,1,4,2,2,5,9,3,3209,2100,2,1,719,2100,1300,2,NA,NA,2,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17770",47432,"45",5,1,32,1,0,1,4,1,2,5,9,3,3209,2100,2,1,719,2100,1300,1,6,2004,1,2004,45,20,525,2,NA,1,2,2,2,1300,2100
"17771",47432,"45",5,2,59,1,0,1,4,2,3,4,4,3,3209,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17772",47436,"45",4,2,21,2,0,1,4,2,2,6,12,2,3287.75,2100,2,1,719,2100,1300,2,NA,NA,2,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17773",47436,"45",4,1,23,2,0,1,4,2,2,6,12,2,3287.75,2100,2,1,719,2100,1300,2,NA,NA,2,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17774",47436,"45",4,2,45,1,0,1,4,2,2,5,8,2,3287.75,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17775",47436,"45",4,1,50,1,0,1,4,2,2,5,8,2,3287.75,2100,2,1,719,2100,1300,2,NA,NA,3,NA,NA,20,525,2,NA,1,2,2,2,1300,2100
"17776",47440,"45",5,2,32,1,0,1,4,1,2,5,9,2,5798.2,2100,2,1,719,2100,1300,1,2,2006,1,2006,44,20,525,2,NA,1,2,2,2,1300,2100
"17777",47440,"45",5,2,31,2,0,1,4,1,2,5,9,2,5798.2,2100,2,1,719,2100,1300,1,5,2006,1,2006,44,20,525,2,NA,1,2,2,2,1300,2100
"17778",47440,"45",5,1,37,1,0,1,4,1,2,5,9,2,5798.2,2100,2,1,719,2100,1300,1,5,2004,1,2004,44,20,525,2,NA,1,2,2,2,1300,2100
"17779",47444,"45",5,2,29,1,1,1,4,2,2,6,11,9,7328.8,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17780",47444,"45",5,1,31,2,1,1,4,1,2,6,11,9,7328.8,4300,2,2,2048,4300,3800,1,12,2009,1,2009,45,7,525,1,8.2,2,2,2,2,3800,4300
"17781",47448,"45",9,1,25,1,1,1,4,1,1,5,8,5,9432.77777777778,4300,2,2,2048,4300,3800,1,10,2009,1,2009,45,7,525,1,8.2,2,2,2,2,3800,4300
"17782",47448,"45",9,2,44,1,1,1,4,NA,2,5,7,5,9432.77777777778,4300,2,2,2048,4300,3800,NA,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17783",47448,"45",9,1,55,1,1,1,1,NA,2,6,9,5,9432.77777777778,4300,2,2,2048,4300,3800,NA,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17784",47448,"45",9,2,29,1,1,1,4,2,2,5,8,5,9432.77777777778,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17785",47448,"45",9,2,19,1,1,1,4,2,2,5,8,5,9432.77777777778,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17786",47448,"45",9,1,23,1,1,1,4,1,2,5,8,5,9432.77777777778,4300,2,2,2048,4300,3800,1,10,2011,1,NA,45,7,525,1,8.2,2,2,2,2,3800,4300
"17787",47452,"45",4,1,33,2,1,1,NA,1,NA,8,12,4,15021.75,4300,2,2,2048,4300,3800,1,10,2008,1,2008,45,7,525,1,8.2,2,2,2,2,3800,4300
"17788",47452,"45",4,1,32,2,1,1,NA,1,1,8,12,4,15021.75,4300,2,2,2048,4300,3800,1,10,2008,1,2008,45,7,525,1,8.2,2,2,2,2,3800,4300
"17789",47452,"45",4,2,54,1,1,1,NA,2,3,5,7,4,15021.75,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17790",47452,"45",4,1,55,1,1,1,NA,2,2,6,9,4,15021.75,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17791",47456,"45",6,2,19,2,1,1,4,NA,2,6,12,9,10169.3333333333,4300,2,2,2048,4300,3800,NA,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17792",47456,"45",6,1,44,1,1,1,4,1,3,5,8,9,10169.3333333333,4300,2,2,2048,4300,3800,1,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17793",47456,"45",6,2,44,1,1,1,4,1,3,5,8,9,10169.3333333333,4300,2,2,2048,4300,3800,1,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17794",47456,"45",6,1,21,2,1,1,4,NA,2,6,11,9,10169.3333333333,4300,2,2,2048,4300,3800,NA,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17795",47456,"45",6,1,16,2,1,1,4,NA,2,5,9,9,10169.3333333333,4300,2,2,2048,4300,3800,NA,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17796",47460,"45",4,1,45,1,1,1,1,2,3,5,7,3,10187,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17797",47460,"45",4,2,44,1,1,1,4,2,3,5,7,3,10187,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17798",47464,"45",6,1,44,1,1,1,4,2,3,5,7,5,10434.6666666667,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17799",47464,"45",6,2,23,2,1,1,4,2,3,4,5,5,10434.6666666667,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17800",47464,"45",6,2,42,1,1,1,4,2,3,5,7,5,10434.6666666667,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17801",47464,"45",6,2,21,2,1,1,4,2,3,4,5,5,10434.6666666667,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17802",47464,"45",6,1,19,2,1,1,4,2,3,4,5,5,10434.6666666667,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17803",47468,"45",5,2,52,1,1,1,4,2,3,5,7,4,15922,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17804",47468,"45",5,2,26,2,1,1,4,2,2,5,8,4,15922,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17805",47468,"45",5,1,54,1,1,1,4,2,2,6,11,4,15922,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17806",47468,"45",5,2,24,2,1,1,4,2,2,5,8,4,15922,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17807",47468,"45",5,1,28,2,1,1,4,2,2,5,8,4,15922,4300,2,2,2048,4300,3800,2,NA,NA,3,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17808",47472,"45",4,1,20,2,1,1,4,1,1,5,8,3,24081.5,4300,2,2,2048,4300,3800,1,10,2009,1,2009,45,7,525,1,8.2,2,2,2,2,3800,4300
"17809",47472,"45",4,1,59,1,1,1,1,2,2,6,9,3,24081.5,4300,2,2,2048,4300,3800,2,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17810",47472,"45",4,2,54,1,1,1,4,2,2,5,7,3,24081.5,4300,2,2,2048,4300,3800,2,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17811",47472,"45",4,1,19,2,1,1,4,1,1,5,8,3,24081.5,4300,2,2,2048,4300,3800,1,10,2009,1,2009,45,7,525,1,8.2,2,2,2,2,3800,4300
"17812",47476,"45",5,1,19,2,1,1,4,1,2,5,8,5,14147,4300,2,2,2048,4300,3800,1,7,2009,1,2009,45,7,525,1,8.2,2,2,2,2,3800,4300
"17813",47476,"45",5,2,52,1,1,1,4,2,3,5,7,5,14147,4300,2,2,2048,4300,3800,2,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17814",47476,"45",5,1,30,2,1,1,4,1,2,5,8,5,14147,4300,2,2,2048,4300,3800,1,6,2009,1,2009,45,7,525,1,8.2,2,2,2,2,3800,4300
"17815",47476,"45",5,1,53,1,1,1,4,2,3,5,7,5,14147,4300,2,2,2048,4300,3800,2,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17816",47476,"45",5,2,29,2,1,1,4,2,2,5,8,5,14147,4300,2,2,2048,4300,3800,2,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17817",47480,"45",5,1,57,1,1,1,1,1,1,6,9,2,20958.2,4300,2,2,2048,4300,3800,1,10,2006,1,2006,45,7,525,1,8.2,2,2,2,2,3800,4300
"17818",47480,"45",5,1,26,2,1,1,4,NA,1,11,15,2,20958.2,4300,2,2,2048,4300,3800,NA,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17819",47480,"45",5,2,55,1,1,1,4,NA,3,5,7,2,20958.2,4300,2,2,2048,4300,3800,NA,NA,NA,NA,NA,45,7,525,1,8.2,2,2,2,2,3800,4300
"17820",47480,"45",5,1,25,2,1,1,4,NA,1,9,14,2,20958.2,4300,2,2,2048,4300,3800,NA,NA,NA,NA,NA,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17821",47480,"45",5,2,28,2,1,1,4,1,1,9,14,2,20958.2,4300,2,2,2048,4300,3800,1,10,2009,1,2009,NA,7,525,1,8.2,2,2,2,2,3800,4300
"17822",47484,"45",5,2,32,1,1,1,4,2,3,4,5,4,6094.6,4200,2,2,1960,4200,3870,2,NA,NA,3,2003,NA,19,929,1,16,2,2,2,2,3870,4200
"17823",47484,"45",5,2,59,3,1,1,4,2,4,2,0,4,6094.6,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17824",47484,"45",5,1,25,2,1,NA,4,1,1,8,11,4,6094.6,4200,2,2,1960,4200,3870,1,10,2004,1,NA,44,19,929,1,16,2,2,2,2,3870,4200
"17825",47484,"45",5,1,33,1,1,1,1,2,2,8,11,4,6094.6,4200,2,2,1960,4200,3870,2,NA,NA,3,2002,NA,19,929,1,16,2,2,2,2,3870,4200
"17826",47488,"45",4,1,52,1,1,1,4,2,2,5,8,4,5763.25,4200,2,2,1960,4200,3870,2,NA,NA,3,1989,NA,19,929,1,16,2,2,2,2,3870,4200
"17827",47488,"45",4,1,17,2,1,1,4,NA,1,6,10,4,5763.25,4200,2,2,1960,4200,3870,NA,NA,NA,NA,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17828",47488,"45",4,2,49,1,1,1,4,2,3,6,11,4,5763.25,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17829",47492,"45",5,1,16,2,1,1,4,NA,2,5,9,2,7742.4,4200,2,2,1960,4200,3870,NA,NA,NA,NA,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17830",47492,"45",5,1,18,2,1,1,4,NA,2,6,11,2,7742.4,4200,2,2,1960,4200,3870,NA,NA,NA,NA,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17831",47492,"45",5,2,42,1,1,1,4,2,3,4,4,2,7742.4,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17832",47492,"45",5,1,43,1,1,1,4,2,2,5,8,2,7742.4,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17833",47496,"45",5,1,17,2,1,1,4,NA,1,6,13,5,7525,4200,2,2,1960,4200,3870,NA,NA,NA,NA,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17834",47496,"45",5,2,42,1,1,1,4,2,3,4,4,5,7525,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17835",47496,"45",5,1,42,1,1,1,4,2,2,5,8,5,7525,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17836",47500,"45",5,1,20,2,1,5,4,NA,1,9,13,4,23942.4,4200,2,2,1960,4200,3870,NA,NA,NA,NA,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17837",47500,"45",5,2,21,2,1,1,4,1,1,5,9,4,23942.4,4200,2,2,1960,4200,3870,1,10,2009,1,2009,45,19,929,1,16,2,2,2,2,3870,4200
"17838",47500,"45",5,2,51,1,1,1,4,2,3,4,5,4,23942.4,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17839",47500,"45",5,1,49,1,1,1,4,2,2,5,8,4,23942.4,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17840",47504,"45",4,2,25,1,1,1,4,2,2,8,12,40,43557.25,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17841",47504,"45",4,1,28,1,1,1,4,2,1,11,16,40,43557.25,4200,2,2,1960,4200,3870,2,NA,NA,3,2008,NA,19,929,1,16,2,2,2,2,3870,4200
"17842",47508,"45",5,2,32,1,1,3,4,2,1,9,14,2,13003.6,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,45,19,929,1,16,2,2,2,2,3870,4200
"17843",47508,"45",5,2,55,1,1,1,4,2,4,1,0,2,13003.6,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17844",47508,"45",5,1,59,1,1,4,1,2,2,6,11,2,13003.6,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17845",47508,"45",5,1,33,1,1,2,1,2,1,8,11,2,13003.6,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17846",47512,"45",5,1,33,1,1,1,4,2,3,8,11,4,15648.2,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17847",47512,"45",5,2,31,1,0,NA,4,1,1,9,15,4,15648.2,4200,2,2,1960,4200,3870,1,9,NA,1,1999,45,19,929,1,16,2,2,2,2,3870,4200
"17848",47512,"45",5,2,56,1,1,1,4,2,4,2,0,4,15648.2,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17849",47516,"45",5,1,22,2,1,1,4,2,3,4,5,5,9199.6,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17850",47516,"45",5,1,49,1,1,1,4,2,3,5,8,5,9199.6,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17851",47516,"45",5,1,24,2,1,1,4,1,2,8,11,5,9199.6,4200,2,2,1960,4200,3870,1,11,2007,1,2007,45,19,929,1,16,2,2,2,2,3870,4200
"17852",47516,"45",5,2,50,1,1,1,4,2,3,4,3,5,9199.6,4200,2,2,1960,4200,3870,2,NA,NA,3,NA,NA,19,929,1,16,2,2,2,2,3870,4200
"17853",47520,"45",6,2,36,1,1,1,4,2,3,4,5,4,8068.33333333333,4200,2,2,1960,4200,3870,2,NA,NA,3,1998,NA,19,929,1,16,2,2,2,2,3870,4200
"17854",47520,"45",6,1,42,1,1,1,4,2,2,5,8,4,8068.33333333333,4200,2,2,1960,4200,3870,2,NA,NA,3,1999,NA,19,929,1,16,2,2,2,2,3870,4200
"17855",47524,"45",6,1,48,1,1,1,4,2,2,6,11,4,11878.5,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17856",47524,"45",6,2,26,2,1,1,4,1,1,11,16,4,11878.5,5855,1,2,4300,5855,4550,1,10,2008,1,2008,45,6,1167,1,20,2,2,1,2,4550,5855
"17857",47524,"45",6,1,22,2,1,1,4,2,NA,11,13,4,11878.5,5855,1,2,4300,5855,4550,2,NA,NA,NA,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17858",47524,"45",6,2,43,1,1,1,4,2,2,6,11,4,11878.5,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17859",47524,"45",6,2,24,2,1,1,4,1,1,11,16,4,11878.5,5855,1,2,4300,5855,4550,1,9,2011,1,NA,45,6,1167,1,20,2,2,1,2,4550,5855
"17860",47528,"45",5,2,24,1,1,1,4,2,2,6,11,3,4186.4,5855,1,2,4300,5855,4550,2,NA,NA,4,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17861",47528,"45",5,2,48,1,1,1,4,2,3,5,5,3,4186.4,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17862",47528,"45",5,1,26,1,1,1,4,2,2,6,11,3,4186.4,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17863",47532,"45",9,1,29,3,1,1,4,2,3,5,8,5,3936.44444444444,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17864",47532,"45",9,1,36,1,1,1,4,2,2,6,11,5,3936.44444444444,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17865",47532,"45",9,2,33,2,1,1,4,2,2,6,11,5,3936.44444444444,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17866",47532,"45",9,1,37,2,1,1,4,2,3,5,8,5,3936.44444444444,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17867",47532,"45",9,2,30,3,1,1,4,2,3,5,8,5,3936.44444444444,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17868",47532,"45",9,2,29,1,1,1,4,2,2,6,11,5,3936.44444444444,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17869",47536,"45",6,2,34,1,1,1,4,2,2,6,9,3,2529,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17870",47536,"45",6,2,60,1,1,1,4,2,2,5,7,3,2529,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17871",47536,"45",6,1,37,1,1,1,4,2,2,6,9,3,2529,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17872",47540,"45",3,1,41,1,1,1,4,2,2,5,8,2,5083.33333333333,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17873",47540,"45",3,2,42,1,1,1,4,2,3,5,8,2,5083.33333333333,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17874",47540,"45",3,1,16,2,1,1,4,NA,2,5,8,2,5083.33333333333,5855,1,2,4300,5855,4550,NA,NA,NA,NA,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17875",47544,"45",5,1,26,2,1,1,4,2,2,6,11,3,4170.4,5855,1,2,4300,5855,4550,2,NA,NA,4,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17876",47544,"45",5,2,51,1,1,1,4,2,2,5,7,3,4170.4,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17877",47544,"45",5,2,28,2,1,1,4,1,2,6,11,3,4170.4,5855,1,2,4300,5855,4550,1,8,2010,1,2010,45,6,1167,1,20,2,2,1,2,4550,5855
"17878",47544,"45",5,2,30,2,1,1,4,1,2,6,11,3,4170.4,5855,1,2,4300,5855,4550,1,8,2010,1,2010,45,6,1167,1,20,2,2,1,2,4550,5855
"17879",47544,"45",5,1,53,1,1,1,4,2,2,5,7,3,4170.4,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17880",47548,"45",3,1,26,1,1,1,4,1,2,5,8,3,8771,5855,1,2,4300,5855,4550,1,9,2009,1,2009,45,6,1167,1,20,2,2,1,2,4550,5855
"17881",47548,"45",3,2,60,1,1,1,4,2,3,5,7,3,8771,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17882",47552,"45",4,1,41,2,1,1,2,1,2,6,9,3,3450.25,5855,1,2,4300,5855,4550,1,10,2009,1,2009,45,6,1167,1,20,2,2,1,2,4550,5855
"17883",47552,"45",4,1,32,2,1,1,2,1,2,6,9,3,3450.25,5855,1,2,4300,5855,4550,1,10,2010,1,2010,45,6,1167,1,20,2,2,1,2,4550,5855
"17884",47556,"45",4,1,47,1,1,1,4,2,3,5,8,3,4073.5,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17885",47556,"45",4,2,22,2,1,4,4,NA,1,9,14,3,4073.5,5855,1,2,4300,5855,4550,NA,NA,NA,NA,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17886",47556,"45",4,2,47,1,1,1,4,2,3,5,8,3,4073.5,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17887",47556,"45",4,1,18,2,1,4,4,NA,1,8,11,3,4073.5,5855,1,2,4300,5855,4550,NA,NA,NA,NA,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17888",47560,"45",5,1,16,2,1,1,4,NA,2,5,9,3,6472.8,5855,1,2,4300,5855,4550,NA,NA,NA,NA,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17889",47560,"45",5,1,48,1,1,1,4,2,2,5,7,3,6472.8,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17890",47560,"45",5,2,45,1,1,1,4,2,2,5,8,3,6472.8,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17891",47560,"45",5,2,19,2,1,1,4,2,2,6,12,3,6472.8,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17892",47560,"45",5,2,21,2,1,1,4,2,2,6,12,3,6472.8,5855,1,2,4300,5855,4550,2,NA,NA,3,NA,NA,6,1167,1,20,2,2,1,2,4550,5855
"17893",47564,"45",4,1,55,1,1,1,1,2,2,6,11,NA,13125,6980,1,2,2650,6980,4150,2,NA,NA,3,NA,NA,53,735,1,14,2,2,1,2,4150,6980
"17894",47564,"45",4,1,26,2,1,1,4,2,1,12,15,NA,13125,6980,1,2,2650,6980,4150,2,NA,NA,2,2008,NA,53,735,1,14,2,2,1,2,4150,6980
"17895",47564,"45",4,2,51,1,1,1,4,2,2,6,11,NA,13125,6980,1,2,2650,6980,4150,2,NA,NA,3,NA,NA,53,735,1,14,2,2,1,2,4150,6980
"17896",47564,"45",4,1,29,2,1,1,4,2,1,8,15,NA,13125,6980,1,2,2650,6980,4150,2,NA,NA,2,2007,NA,53,735,1,14,2,2,1,2,4150,6980
"17897",47568,"45",2,2,57,1,1,1,4,2,2,6,9,5,20055,6980,1,2,2650,6980,4150,2,NA,NA,3,NA,NA,53,735,1,14,2,2,1,2,4150,6980
"17898",47568,"45",2,1,60,1,1,1,1,2,2,6,9,5,20055,6980,1,2,2650,6980,4150,2,NA,NA,3,NA,NA,53,735,1,14,2,2,1,2,4150,6980
"17899",47572,"45",4,2,35,1,1,1,4,2,2,5,8,5,8805,6980,1,2,2650,6980,4150,2,NA,NA,3,NA,NA,53,735,1,14,2,2,1,2,4150,6980
"17900",47572,"45",4,1,38,1,1,1,1,2,1,9,14,5,8805,6980,1,2,2650,6980,4150,2,NA,NA,3,NA,NA,53,735,1,14,2,2,1,2,4150,6980
