"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b06","b11","b01","b02","CookMthd","b04","b05","a16","a18","h28","h29","a19","a20","a17","a21"
"14828",126000,"43",6,2,46,1,0,1,4,1,4,6,7.2,4127.5,NA,3,1,420,96,NA,NA,200,50000,2,3,"Firewood",2,1,1,0,3,NA,0,0,1,2
"14829",126000,"43",6,1,30,1,0,1,4,1,4,6,7.2,4127.5,NA,3,1,420,96,NA,NA,200,50000,2,3,"Firewood",2,1,1,0,3,NA,0,0,1,2
"14830",126012,"43",4,1,50,1,0,1,4,1,6,12,5.1,7887.5,NA,3,1,420,96,NA,NA,200,50000,2,3,"Firewood",2,1,1,0,2,NA,0,5,1,2
"14831",126012,"43",4,1,22,2,0,1,4,1,5,9,5.1,7887.5,NA,3,1,420,96,NA,NA,200,50000,2,3,"Firewood",2,1,1,0,2,NA,0,0,1,2
"14832",126012,"43",4,2,45,1,0,1,4,1,6,12,5.1,7887.5,NA,3,1,420,96,NA,NA,200,50000,2,3,"Firewood",2,1,1,0,2,NA,0,0,1,2
"14833",126012,"43",4,1,24,2,0,1,4,1,5,9,5.1,7887.5,NA,3,1,420,96,NA,NA,200,50000,2,3,"Firewood",2,1,1,0,2,NA,0,0,1,2
"14834",126024,"43",4,2,38,1,0,1,4,1,4,6,3.2,1896.5,NA,3,1,420,96,NA,NA,160,50000,2,3,"Firewood",2,1,1,0,2,NA,0,0,1,2
"14835",126024,"43",4,1,38,1,0,1,4,1,6,12,3.2,1896.5,NA,3,1,420,96,NA,NA,160,50000,2,3,"Firewood",2,1,1,0,2,NA,0,5,1,2
"14836",126036,"43",4,1,26,2,0,1,4,1,6,12,5.5,3339.5,NA,3,1,420,96,NA,NA,160,30000,2,3,"Firewood",2,1,1,0,3,NA,0,0,1,2
"14837",126036,"43",4,2,48,1,0,1,4,1,5,9,5.5,3339.5,NA,3,1,420,96,NA,NA,160,30000,2,3,"Firewood",2,1,1,0,3,NA,0,0,1,2
"14838",126036,"43",4,2,24,2,0,1,4,1,5,9,5.5,3339.5,NA,3,1,420,96,NA,NA,160,30000,2,3,"Firewood",2,1,1,0,3,NA,0,0,1,2
"14839",126036,"43",4,1,49,1,0,1,4,1,5,9,5.5,3339.5,NA,3,1,420,96,NA,NA,160,30000,2,3,"Firewood",2,1,1,0,3,NA,0,5,1,2
"14840",126048,"43",4,2,19,2,0,1,4,1,6,12,4.1,3113,NA,3,1,420,96,NA,NA,160,30000,2,3,"Firewood",2,1,1,0,2,NA,0,0,1,2
"14841",126048,"43",4,2,38,1,0,1,4,1,4,6,4.1,3113,NA,3,1,420,96,NA,NA,160,30000,2,3,"Firewood",2,1,1,0,2,NA,0,0,1,2
"14842",126048,"43",4,1,40,1,0,1,4,1,5,9,4.1,3113,NA,3,1,420,96,NA,NA,160,30000,2,3,"Firewood",2,1,1,0,2,NA,0,5,1,2
"14843",126060,"43",3,2,49,1,0,1,2,2,5,NA,5.5,5641.66666666667,3200,3,1,1340,132,3200,2700,120,80000,1,3,"Firewood",1,3,1,NA,2,NA,NA,NA,1,2
"14844",126060,"43",3,1,25,2,0,1,1,2,9,NA,5.5,5641.66666666667,3200,3,1,1340,132,3200,2700,120,80000,1,3,"Firewood",1,3,1,NA,2,NA,NA,NA,1,2
"14845",126060,"43",3,1,52,1,0,1,1,2,6,NA,5.5,5641.66666666667,3200,3,1,1340,132,3200,2700,120,80000,1,3,"Firewood",1,3,1,NA,2,NA,2,NA,1,2
"14846",126084,"43",4,1,28,1,0,1,NA,2,5,NA,7.8,4087.25,3200,3,1,1340,132,3200,2700,110,50000,2,3,"Firewood",3,1,1,NA,2,NA,3,20,1,2
"14847",126084,"43",4,2,49,1,0,1,NA,2,5,NA,7.8,4087.25,3200,3,1,1340,132,3200,2700,110,50000,2,3,"Firewood",3,1,1,NA,2,NA,0,NA,1,2
"14848",126084,"43",4,2,27,1,0,1,NA,2,5,NA,7.8,4087.25,3200,3,1,1340,132,3200,2700,110,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,1,2
"14849",126084,"43",4,1,49,1,0,1,NA,2,5,NA,7.8,4087.25,3200,3,1,1340,132,3200,2700,110,50000,2,3,"Firewood",3,1,1,NA,2,NA,2,NA,1,2
"14850",126096,"43",5,1,17,2,0,1,4,2,NA,NA,7,4018.4,3200,3,1,1340,132,3200,2700,130,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,1,NA
"14851",126096,"43",5,1,45,1,0,1,4,2,NA,NA,7,4018.4,3200,3,1,1340,132,3200,2700,130,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,1,NA
"14852",126096,"43",5,2,44,1,0,1,4,2,NA,NA,7,4018.4,3200,3,1,1340,132,3200,2700,130,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,1,NA
"14853",126096,"43",5,2,19,2,0,1,4,2,NA,NA,7,4018.4,3200,3,1,1340,132,3200,2700,130,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,1,NA
"14854",126108,"43",3,1,58,1,0,1,NA,2,6,NA,7,6446.66666666667,3200,3,1,1340,132,3200,2700,120,50000,2,3,"Firewood",3,3,1,NA,2,NA,NA,NA,NA,2
"14855",126108,"43",3,2,53,1,0,1,NA,2,5,NA,7,6446.66666666667,3200,3,1,1340,132,3200,2700,120,50000,2,3,"Firewood",3,3,1,NA,2,NA,NA,NA,NA,2
"14856",126120,"43",4,2,42,1,0,1,NA,2,5,NA,6,3282.75,3200,3,1,1340,132,3200,2700,130,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,NA,2
"14857",126120,"43",4,1,44,1,0,1,1,2,5,NA,6,3282.75,3200,3,1,1340,132,3200,2700,130,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,15,NA,2
"14858",126120,"43",4,2,21,1,0,1,NA,2,5,NA,6,3282.75,3200,3,1,1340,132,3200,2700,130,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,NA,2
"14859",126120,"43",4,1,21,1,0,1,NA,2,5,NA,6,3282.75,3200,3,1,1340,132,3200,2700,130,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,NA,2
"14860",126132,"43",3,2,37,1,0,1,4,2,5,NA,7,6741.66666666667,3200,3,1,1340,132,3200,2700,110,50000,2,3,"Firewood",3,1,1,NA,3,NA,NA,NA,1,NA
"14861",126132,"43",3,1,37,1,0,1,4,2,5,NA,7,6741.66666666667,3200,3,1,1340,132,3200,2700,110,50000,2,3,"Firewood",3,1,1,NA,3,NA,3,20,1,NA
"14862",126144,"43",6,1,58,1,0,1,4,2,6,NA,6,5506.5,3200,3,1,1340,132,3200,2700,100,50000,2,3,"Firewood",3,1,1,NA,2,NA,5,20,NA,2
"14863",126144,"43",6,1,32,1,0,1,4,2,5,NA,6,5506.5,3200,3,1,1340,132,3200,2700,100,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,NA,2
"14864",126144,"43",6,2,27,1,0,1,4,2,5,NA,6,5506.5,3200,3,1,1340,132,3200,2700,100,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,NA,2
"14865",126144,"43",6,2,57,1,0,1,4,2,5,NA,6,5506.5,3200,3,1,1340,132,3200,2700,100,50000,2,3,"Firewood",3,1,1,NA,2,NA,NA,NA,NA,2
"14866",126156,"43",4,1,30,1,0,1,4,2,NA,NA,3.8,2544.75,3200,3,1,1340,132,3200,2700,100,50000,2,3,"Firewood",3,2,2,NA,2,NA,NA,NA,NA,2
"14867",126156,"43",4,2,48,1,0,1,4,2,NA,NA,3.8,2544.75,3200,3,1,1340,132,3200,2700,100,50000,2,3,"Firewood",3,2,2,NA,2,NA,NA,NA,NA,2
"14868",126156,"43",4,1,48,1,0,1,4,2,NA,NA,3.8,2544.75,3200,3,1,1340,132,3200,2700,100,50000,2,3,"Firewood",3,2,2,NA,2,NA,4,NA,NA,2
"14869",126156,"43",4,2,29,2,0,1,4,2,NA,NA,3.8,2544.75,3200,3,1,1340,132,3200,2700,100,50000,2,3,"Firewood",3,2,2,NA,2,NA,NA,NA,NA,2
"14870",126168,"43",6,1,41,1,0,1,4,1,4,12,4.5,5513.785,4839,3,1,1711,356,4839,2710,120,80000,NA,NA,NA,NA,NA,1,0,2,NA,21,40,1,2
"14871",126168,"43",6,2,40,1,0,1,4,1,4,6,4.5,5513.785,4839,3,1,1711,356,4839,2710,120,80000,NA,NA,NA,NA,NA,1,0,2,NA,0,0,1,2
"14872",127392,"43",3,1,59,1,1,1,4,1,5,6,2,4743.66666666667,2799,2,2,1287,339,2799,2113,105,17500,2,4,"Firewood",3,1,1,0,3,NA,0,0,1,2
"14873",127392,"43",3,1,21,2,1,1,4,1,5,9,2,4743.66666666667,2799,2,2,1287,339,2799,2113,105,17500,2,4,"Firewood",3,1,1,0,3,NA,0,0,1,2
"14874",127392,"43",3,2,56,1,1,1,4,1,5,7,2,4743.66666666667,2799,2,2,1287,339,2799,2113,105,17500,2,4,"Firewood",3,1,1,0,3,NA,0,0,1,2
"14875",132012,"45",4,1,28,2,0,1,4,3,5,9,2.8,3211.05,1600,3,1,2115,684,1600,800,50,20000,2,4,"Firewood",6,2,1,0,1,NA,1,20,1,2
"14876",132012,"45",4,1,31,2,0,2,4,3,5,9,2.8,3211.05,1600,3,1,2115,684,1600,800,50,20000,2,4,"Firewood",6,2,1,0,1,NA,1,20,1,2
"14877",132012,"45",4,2,59,1,0,1,4,3,1,NA,2.8,3211.05,1600,3,1,2115,684,1600,800,50,20000,2,4,"Firewood",6,2,1,0,1,NA,NA,NA,1,2
"14878",132024,"45",4,1,56,1,0,1,4,2,4,6,3,4705.375,1600,3,1,2115,684,1600,800,60,22000,2,4,"Firewood",6,2,1,0,2,6,2,10,1,2
"14879",132024,"45",4,2,33,2,0,1,4,2,5,9,3,4705.375,1600,3,1,2115,684,1600,800,60,22000,2,4,"Firewood",6,2,1,0,2,6,NA,NA,1,2
"14880",132024,"45",4,1,32,2,0,1,4,2,5,9,3,4705.375,1600,3,1,2115,684,1600,800,60,22000,2,4,"Firewood",6,2,1,0,2,6,NA,NA,1,2
"14881",132024,"45",4,2,56,1,0,1,4,4,1,NA,3,4705.375,1600,3,1,2115,684,1600,800,60,22000,2,4,"Firewood",6,2,1,0,2,6,NA,NA,1,2
"14882",132036,"45",5,1,54,1,0,1,4,3,6,12,3.5,6053.54,1600,3,1,2115,684,1600,800,50,20000,2,4,"Firewood",6,2,1,NA,1,6,2,10,1,2
"14883",132036,"45",5,2,24,1,0,1,4,2,5,9,3.5,6053.54,1600,3,1,2115,684,1600,800,50,20000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14884",132036,"45",5,1,33,2,0,1,4,2,5,9,3.5,6053.54,1600,3,1,2115,684,1600,800,50,20000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14885",132036,"45",5,1,29,1,0,1,4,2,6,12,3.5,6053.54,1600,3,1,2115,684,1600,800,50,20000,2,4,"Firewood",6,2,1,NA,1,6,3,10,1,2
"14886",132036,"45",5,2,55,1,0,1,4,3,1,NA,3.5,6053.54,1600,3,1,2115,684,1600,800,50,20000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14887",132048,"45",4,1,20,2,0,1,4,2,5,9,2.8,4597.85,1600,3,1,2115,684,1600,800,60,23000,2,4,"Firewood",6,2,1,NA,1,6,2,10,1,2
"14888",132048,"45",4,2,42,1,0,1,4,3,4,NA,2.8,4597.85,1600,3,1,2115,684,1600,800,60,23000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14889",132048,"45",4,1,46,1,0,1,4,2,5,9,2.8,4597.85,1600,3,1,2115,684,1600,800,60,23000,2,4,"Firewood",6,2,1,NA,1,6,3,10,1,2
"14890",132048,"45",4,1,17,2,0,1,4,2,5,9,2.8,4597.85,1600,3,1,2115,684,1600,800,60,23000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14891",132060,"45",5,2,28,1,0,1,4,2,4,6,3.6,3441.6,1600,3,1,2115,684,1600,800,60,23000,2,4,"Firewood",6,2,1,0,1,6,NA,NA,1,2
"14892",132060,"45",5,1,28,1,0,1,4,2,4,6,3.6,3441.6,1600,3,1,2115,684,1600,800,60,23000,2,4,"Firewood",6,2,1,0,1,6,1,10,1,2
"14893",132072,"45",4,1,43,1,0,1,4,3,4,5,2.8,6708.375,1600,3,1,2115,684,1600,800,60,20000,2,4,"Firewood",6,2,1,NA,1,1,2,10,1,2
"14894",132072,"45",4,2,21,2,0,1,4,2,5,9,2.8,6708.375,1600,3,1,2115,684,1600,800,60,20000,2,4,"Firewood",6,2,1,NA,1,1,NA,NA,1,2
"14895",132072,"45",4,2,41,1,0,1,4,3,1,NA,2.8,6708.375,1600,3,1,2115,684,1600,800,60,20000,2,4,"Firewood",6,2,1,NA,1,1,NA,NA,1,2
"14896",132084,"45",5,2,27,1,0,NA,4,2,5,9,2.5,3663,1600,3,1,2115,684,1600,800,60,20000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14897",132084,"45",5,1,44,1,0,NA,4,3,5,9,2.5,3663,1600,3,1,2115,684,1600,800,60,20000,2,4,"Firewood",6,2,1,NA,1,6,3,10,1,2
"14898",132084,"45",5,1,26,1,0,NA,4,2,5,9,2.5,3663,1600,3,1,2115,684,1600,800,60,20000,2,4,"Firewood",6,2,1,NA,1,6,2,15,1,2
"14899",132084,"45",5,2,46,1,0,NA,4,3,2,6,2.5,3663,1600,3,1,2115,684,1600,800,60,20000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14900",132096,"45",5,2,47,1,0,NA,NA,3,4,NA,2.8,2836.44,1600,3,1,2115,684,1600,800,60,25000,2,4,"Firewood",6,2,1,NA,1,1,NA,NA,1,2
"14901",132096,"45",5,1,47,1,0,NA,NA,3,9,NA,2.8,2836.44,1600,3,1,2115,684,1600,800,60,25000,2,4,"Firewood",6,2,1,NA,1,1,2,10,1,2
"14902",132096,"45",5,1,26,1,0,NA,NA,2,6,NA,2.8,2836.44,1600,3,1,2115,684,1600,800,60,25000,2,4,"Firewood",6,2,1,NA,1,1,2,15,1,2
"14903",132096,"45",5,1,31,1,0,NA,NA,2,9,NA,2.8,2836.44,1600,3,1,2115,684,1600,800,60,25000,2,4,"Firewood",6,2,1,NA,1,1,2,15,1,2
"14904",132108,"45",4,2,25,1,0,1,4,3,5,9,2.8,3592.55,1600,3,1,2115,684,1600,800,50,22000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14905",132108,"45",4,1,26,1,0,1,4,3,5,9,2.8,3592.55,1600,3,1,2115,684,1600,800,50,22000,2,4,"Firewood",6,2,1,NA,1,6,2,10,1,2
"14906",132108,"45",4,2,52,5,0,1,4,3,1,NA,2.8,3592.55,1600,3,1,2115,684,1600,800,50,22000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14907",132120,"45",4,2,41,1,1,1,4,3,1,NA,3,2017.1825,1600,3,1,2115,684,1600,800,65,25000,2,4,"Firewood",6,2,1,NA,1,6,NA,NA,1,2
"14908",132120,"45",4,1,42,1,1,1,4,3,4,6,3,2017.1825,1600,3,1,2115,684,1600,800,65,25000,2,4,"Firewood",6,2,1,NA,1,6,3,15,1,2
"14909",132132,"45",5,1,18,2,0,1,4,1,4,6,8,2562.86,1100,3,1,1276,512,1100,800,70,15000,2,4,"Firewood",3,3,1,NA,1,6,2,10,1,2
"14910",132132,"45",5,2,43,1,0,1,4,2,4,3,8,2562.86,1100,3,1,1276,512,1100,800,70,15000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"14911",132132,"45",5,1,43,1,0,1,4,2,4,3,8,2562.86,1100,3,1,1276,512,1100,800,70,15000,2,4,"Firewood",3,3,1,NA,1,6,3,20,1,2
"14912",132144,"45",3,1,57,1,0,1,4,2,5,9,6,6746,1100,3,1,1276,512,1100,800,70,16000,2,4,"Firewood",3,3,1,NA,2,1,3,10,1,2
"14913",132144,"45",3,1,26,2,0,1,4,2,5,9,6,6746,1100,3,1,1276,512,1100,800,70,16000,2,4,"Firewood",3,3,1,NA,2,1,NA,15,1,2
"14914",132144,"45",3,2,55,1,0,1,4,2,4,6,6,6746,1100,3,1,1276,512,1100,800,70,16000,2,4,"Firewood",3,3,1,NA,2,1,NA,NA,1,2
"14915",132156,"45",4,2,16,2,0,1,2,1,5,9,6,1654.63,1100,3,1,1276,512,1100,800,75,20000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,NA
"14916",132156,"45",4,1,37,1,0,1,4,2,4,6,6,1654.63,1100,3,1,1276,512,1100,800,75,20000,2,4,"Firewood",3,3,1,NA,1,1,3,13,1,2
"14917",132156,"45",4,2,33,1,0,1,4,2,4,6,6,1654.63,1100,3,1,1276,512,1100,800,75,20000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"14918",132168,"45",3,2,49,1,0,1,4,4,1,NA,7,2825.66666666667,1100,3,1,1276,512,1100,800,80,40000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"14919",132168,"45",3,1,25,2,0,1,4,1,5,9,7,2825.66666666667,1100,3,1,1276,512,1100,800,80,40000,2,4,"Firewood",3,3,1,NA,1,1,2,15,1,2
"14920",132168,"45",3,1,52,1,0,1,4,1,5,9,7,2825.66666666667,1100,3,1,1276,512,1100,800,80,40000,2,4,"Firewood",3,3,1,NA,1,1,3,20,1,2
"14921",132180,"45",5,1,46,1,0,1,4,3,4,6,8,2565.28,1100,3,1,1276,512,1100,800,70,35000,2,4,"Firewood",3,3,1,NA,1,6,3,20,1,2
"14922",132180,"45",5,2,38,2,0,1,4,3,4,6,8,2565.28,1100,3,1,1276,512,1100,800,70,35000,2,4,"Firewood",3,3,1,NA,1,6,2,15,1,2
"14923",132180,"45",5,1,17,2,0,1,4,3,4,6,8,2565.28,1100,3,1,1276,512,1100,800,70,35000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"14924",132180,"45",5,2,48,1,0,1,4,4,1,NA,8,2565.28,1100,3,1,1276,512,1100,800,70,35000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"14925",132192,"45",6,2,28,1,0,1,4,3,1,NA,1,3111.75166666667,1100,3,1,1276,512,1100,800,70,25000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"14926",132192,"45",6,2,53,1,0,1,4,4,4,6,1,3111.75166666667,1100,3,1,1276,512,1100,800,70,25000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"14927",132192,"45",6,1,53,1,0,1,4,3,4,6,1,3111.75166666667,1100,3,1,1276,512,1100,800,70,25000,2,4,"Firewood",3,3,1,NA,1,6,4,20,1,2
"14928",132192,"45",6,1,28,1,0,1,4,2,3,9,1,3111.75166666667,1100,3,1,1276,512,1100,800,70,25000,2,4,"Firewood",3,3,1,NA,1,6,2,10,1,2
"14929",132204,"45",4,2,33,1,0,1,4,2,1,NA,7,4859.1,1100,3,1,1276,512,1100,800,80,42000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"14930",132204,"45",4,1,34,1,0,1,4,2,4,6,7,4859.1,1100,3,1,1276,512,1100,800,80,42000,2,4,"Firewood",3,3,1,NA,1,1,2,20,1,2
"14931",132216,"45",4,1,45,1,0,1,4,3,5,9,7,2608.49,1100,3,1,1276,512,1100,800,70,46000,2,4,"Firewood",3,3,1,NA,1,1,3,20,1,2
"14932",132216,"45",4,1,17,2,0,1,4,1,4,6,7,2608.49,1100,3,1,1276,512,1100,800,70,46000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"14933",132216,"45",4,2,37,1,0,1,4,4,4,6,7,2608.49,1100,3,1,1276,512,1100,800,70,46000,2,4,"Firewood",3,3,1,NA,1,1,NA,NA,1,2
"14934",132228,"45",5,2,19,NA,0,1,4,1,4,6,8,3910.028,1100,3,1,1276,512,1100,800,70,46000,2,4,"Firewood",3,3,1,NA,1,6,2,10,1,2
"14935",132228,"45",5,2,41,1,0,1,4,4,1,NA,8,3910.028,1100,3,1,1276,512,1100,800,70,46000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"14936",132228,"45",5,1,42,1,0,1,4,3,4,6,8,3910.028,1100,3,1,1276,512,1100,800,70,46000,2,4,"Firewood",3,3,1,NA,1,6,3,20,1,2
"14937",132240,"45",4,2,20,2,0,1,4,2,4,6,9,3212.58,1100,3,1,1276,512,1100,800,85,50000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"14938",132240,"45",4,1,48,1,0,1,4,3,4,6,9,3212.58,1100,3,1,1276,512,1100,800,85,50000,2,4,"Firewood",3,3,1,NA,1,6,3,10,1,2
"14939",132240,"45",4,1,23,2,0,1,4,2,5,9,9,3212.58,1100,3,1,1276,512,1100,800,85,50000,2,4,"Firewood",3,3,1,NA,1,6,2,20,1,2
"14940",132240,"45",4,2,49,1,0,1,4,4,1,NA,9,3212.58,1100,3,1,1276,512,1100,800,85,50000,2,4,"Firewood",3,3,1,NA,1,6,NA,NA,1,2
"14941",132252,"45",4,1,39,1,1,1,4,2,5,9,5,7402.575,2000,3,1,3232,607,2000,1000,110,60000,2,4,"Other",3,2,1,NA,1,6,2,25,1,2
"14942",132252,"45",4,2,35,1,1,1,4,2,5,9,5,7402.575,2000,3,1,3232,607,2000,1000,110,60000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14943",132264,"45",2,2,31,2,1,1,4,1,6,12,5,11498,2000,3,1,3232,607,2000,1000,80,40000,2,4,"Other",3,2,1,NA,1,1,NA,NA,1,2
"14944",132264,"45",2,1,59,1,1,1,4,3,4,5,5,11498,2000,3,1,3232,607,2000,1000,80,40000,2,4,"Other",3,2,1,NA,1,1,NA,NA,1,2
"14945",132276,"45",4,2,26,1,1,1,4,2,5,9,6,7140.7025,2000,3,1,3232,607,2000,1000,90,120000,2,4,"Other",3,2,1,NA,1,1,NA,NA,1,2
"14946",132276,"45",4,1,26,1,1,1,4,2,5,9,6,7140.7025,2000,3,1,3232,607,2000,1000,90,120000,2,4,"Other",3,2,1,NA,1,1,1,30,1,2
"14947",132276,"45",4,1,59,4,1,1,4,3,5,9,6,7140.7025,2000,3,1,3232,607,2000,1000,90,120000,2,4,"Other",3,2,1,NA,1,1,2,20,1,2
"14948",132288,"45",5,2,56,1,1,1,4,3,4,6,6,12897.28,2000,3,1,3232,607,2000,1000,140,150000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14949",132288,"45",5,1,57,1,1,1,4,3,4,6,6,12897.28,2000,3,1,3232,607,2000,1000,140,150000,2,4,"Other",3,2,1,NA,1,6,2,20,1,2
"14950",132288,"45",5,1,35,1,1,1,4,2,5,9,6,12897.28,2000,3,1,3232,607,2000,1000,140,150000,2,4,"Other",3,2,1,NA,1,6,3,25,1,2
"14951",132288,"45",5,2,31,1,1,1,4,2,5,9,6,12897.28,2000,3,1,3232,607,2000,1000,140,150000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14952",132288,"45",5,1,17,NA,1,1,2,NA,6,12,6,12897.28,2000,3,1,3232,607,2000,1000,140,150000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,NA
"14953",132300,"45",6,1,51,1,1,1,4,2,5,9,8,10066.745,2000,3,1,3232,607,2000,1000,160,110000,2,4,"Other",3,2,1,NA,1,6,3,30,1,2
"14954",132300,"45",6,2,22,1,1,1,4,2,5,9,8,10066.745,2000,3,1,3232,607,2000,1000,160,110000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14955",132300,"45",6,2,52,1,1,1,4,3,5,9,8,10066.745,2000,3,1,3232,607,2000,1000,160,110000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14956",132300,"45",6,1,27,1,1,1,4,2,5,9,8,10066.745,2000,3,1,3232,607,2000,1000,160,110000,2,4,"Other",3,2,1,NA,1,6,2,20,1,2
"14957",132312,"45",5,2,31,1,1,1,4,2,5,9,5,7698.8,2000,3,1,3232,607,2000,1000,180,130000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14958",132312,"45",5,1,31,1,1,1,4,2,5,9,5,7698.8,2000,3,1,3232,607,2000,1000,180,130000,2,4,"Other",3,2,1,NA,1,6,2,20,1,2
"14959",132324,"45",4,2,17,NA,1,1,2,1,5,9,6,9975.675,2000,3,1,3232,607,2000,1000,170,140000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14960",132324,"45",4,2,41,1,1,1,4,3,4,6,6,9975.675,2000,3,1,3232,607,2000,1000,170,140000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14961",132324,"45",4,1,41,1,1,1,4,3,4,6,6,9975.675,2000,3,1,3232,607,2000,1000,170,140000,2,4,"Other",3,2,1,NA,1,6,2,20,1,2
"14962",132324,"45",4,1,20,2,1,1,4,2,4,6,6,9975.675,2000,3,1,3232,607,2000,1000,170,140000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14963",132348,"45",3,1,57,1,1,1,4,3,5,9,9,12034.28,2000,3,1,3232,607,2000,1000,220,110000,2,4,"Other",3,2,1,NA,1,1,3,20,1,2
"14964",132348,"45",3,2,56,1,1,1,4,3,4,6,9,12034.28,2000,3,1,3232,607,2000,1000,220,110000,2,4,"Other",3,2,1,NA,1,1,NA,NA,1,2
"14965",132348,"45",3,1,29,2,1,1,4,3,6,12,9,12034.28,2000,3,1,3232,607,2000,1000,220,110000,2,4,"Other",3,2,1,NA,1,1,2,30,1,2
"14966",132360,"45",4,2,45,1,1,1,4,2,5,9,8,13208.55,2000,3,1,3232,607,2000,1000,210,120000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14967",132360,"45",4,1,42,1,1,1,4,2,5,9,8,13208.55,2000,3,1,3232,607,2000,1000,210,120000,2,4,"Other",3,2,1,NA,1,6,2,20,1,2
"14968",132360,"45",4,2,24,2,1,1,4,1,6,12,8,13208.55,2000,3,1,3232,607,2000,1000,210,120000,2,4,"Other",3,2,1,NA,1,6,NA,NA,1,2
"14969",132360,"45",4,1,25,2,1,1,4,1,8,15,8,13208.55,2000,3,1,3232,607,2000,1000,210,120000,2,4,"Other",3,2,1,NA,1,6,2,30,1,2
"14970",132372,"45",6,1,22,2,0,1,4,3,5,9,4.2,4640.98333333333,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,3,10,1,2
"14971",132372,"45",6,1,24,1,0,1,4,3,5,9,4.2,4640.98333333333,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,2,10,1,2
"14972",132372,"45",6,2,48,1,0,1,4,3,4,6,4.2,4640.98333333333,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"14973",132372,"45",6,2,22,1,0,1,4,3,5,9,4.2,4640.98333333333,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,NA,NA,1,2
"14974",132372,"45",6,1,48,1,0,1,4,3,4,6,4.2,4640.98333333333,1200,3,1,2480,675,1200,700,80,60000,2,4,"Firewood",3,2,1,NA,1,1,2,10,1,2
"14975",132384,"45",6,1,30,1,0,1,4,2,5,9,4.2,4323.395,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,3,15,1,2
"14976",132384,"45",6,1,54,1,0,1,4,3,5,9,4.2,4323.395,1200,3,1,2480,675,1200,700,60,50000,2,4,"Firewood",3,2,1,NA,1,6,2,10,1,2
